index,parfam,countryname,environ,culture,equality,pervote,rile,electionDate,partyname
1990-01-01,30,Ireland,1.105,0.0,16.022000000000002,9.475,-29.282,1989-06-01,Labour Party
1991-01-01,30,Ireland,1.105,0.0,16.022000000000002,9.475,-29.282,1989-06-01,Labour Party
1992-01-01,30,Ireland,2.177,3.329,10.883,19.307,-14.597,1992-11-01,Labour Party
1993-01-01,30,Ireland,2.177,3.329,10.883,19.307,-14.597,1992-11-01,Labour Party
1994-01-01,30,Ireland,2.177,3.329,10.883,19.307,-14.597,1992-11-01,Labour Party
1995-01-01,30,Ireland,2.177,3.329,10.883,19.307,-14.597,1992-11-01,Labour Party
1996-01-01,30,Ireland,2.177,3.329,10.883,19.307,-14.597,1992-11-01,Labour Party
1997-01-01,30,Ireland,6.103,2.205,16.41,10.399,-5.949,1997-06-01,Labour Party
1998-01-01,30,Ireland,6.103,2.205,16.41,10.399,-5.949,1997-06-01,Labour Party
1999-01-01,30,Ireland,6.103,2.205,16.41,10.399,-5.949,1997-06-01,Labour Party
2000-01-01,30,Ireland,6.103,2.205,16.41,10.399,-5.949,1997-06-01,Labour Party
2001-01-01,30,Ireland,6.103,2.205,16.41,10.399,-5.949,1997-06-01,Labour Party
2002-01-01,30,Ireland,6.87,4.885,8.015,10.772,-22.29,2002-05-01,Labour Party
2003-01-01,30,Ireland,6.87,4.885,8.015,10.772,-22.29,2002-05-01,Labour Party
2004-01-01,30,Ireland,6.87,4.885,8.015,10.772,-22.29,2002-05-01,Labour Party
2005-01-01,30,Ireland,6.87,4.885,8.015,10.772,-22.29,2002-05-01,Labour Party
2006-01-01,30,Ireland,6.87,4.885,8.015,10.772,-22.29,2002-05-01,Labour Party
2007-01-01,30,Ireland,3.714,5.011,5.414,10.126,-18.837,2007-05-01,Labour Party
2008-01-01,30,Ireland,3.714,5.011,5.414,10.126,-18.837,2007-05-01,Labour Party
2009-01-01,30,Ireland,3.714,5.011,5.414,10.126,-18.837,2007-05-01,Labour Party
2010-01-01,30,Ireland,3.714,5.011,5.414,10.126,-18.837,2007-05-01,Labour Party
2011-01-01,30,Ireland,4.181,3.275,4.181,19.447,-10.592,2011-02-01,Labour Party
2012-01-01,30,Ireland,4.181,3.275,4.181,19.447,-10.592,2011-02-01,Labour Party
2013-01-01,30,Ireland,4.181,3.275,4.181,19.447,-10.592,2011-02-01,Labour Party
2014-01-01,30,Ireland,4.181,3.275,4.181,19.447,-10.592,2011-02-01,Labour Party
2015-01-01,30,Ireland,4.181,3.275,4.181,19.447,-10.592,2011-02-01,Labour Party
2016-01-01,30,Ireland,4.925,2.9930000000000003,2.93,6.606,-27.805,2016-02-01,Labour Party
2017-01-01,30,Ireland,4.925,2.9930000000000003,2.93,6.606,-27.805,2016-02-01,Labour Party
2018-01-01,30,Ireland,4.925,2.9930000000000003,2.93,6.606,-27.805,2016-02-01,Labour Party
2019-01-01,30,Ireland,4.925,2.9930000000000003,2.93,6.606,-27.805,2016-02-01,Labour Party
2020-01-01,30,Ireland,4.925,2.9930000000000003,2.93,6.606,-27.805,2016-02-01,Labour Party
1982-01-01,30,Ireland,0.0,0.526,16.842,9.363,-40.0,1982-11-01,Labour Party
2016-01-01,30,Ireland,4.982,3.888,6.561,3.005,-32.806999999999995,2016-02-01,Social Democrats
1987-01-01,40,Ireland,2.509,0.0,3.2260000000000004,11.849,7.885,1987-02-01,Progressive Democrats
1988-01-01,40,Ireland,2.509,0.0,3.2260000000000004,11.849,7.885,1987-02-01,Progressive Democrats
1989-01-01,40,Ireland,5.417000000000002,0.0,5.832999999999998,5.4929999999999986,-2.917,1989-06-01,Progressive Democrats
1990-01-01,40,Ireland,5.417000000000002,0.0,5.832999999999998,5.4929999999999986,-2.917,1989-06-01,Progressive Democrats
1991-01-01,40,Ireland,5.417000000000002,0.0,5.832999999999998,5.4929999999999986,-2.917,1989-06-01,Progressive Democrats
1992-01-01,40,Ireland,6.024,3.614,4.819,4.684,19.277,1992-11-01,Progressive Democrats
1993-01-01,40,Ireland,6.024,3.614,4.819,4.684,19.277,1992-11-01,Progressive Democrats
1994-01-01,40,Ireland,6.024,3.614,4.819,4.684,19.277,1992-11-01,Progressive Democrats
1995-01-01,40,Ireland,6.024,3.614,4.819,4.684,19.277,1992-11-01,Progressive Democrats
1996-01-01,40,Ireland,6.024,3.614,4.819,4.684,19.277,1992-11-01,Progressive Democrats
1997-01-01,40,Ireland,3.978,1.92,4.527,4.682,19.616,1997-06-01,Progressive Democrats
1998-01-01,40,Ireland,3.978,1.92,4.527,4.682,19.616,1997-06-01,Progressive Democrats
1999-01-01,40,Ireland,3.978,1.92,4.527,4.682,19.616,1997-06-01,Progressive Democrats
2000-01-01,40,Ireland,3.978,1.92,4.527,4.682,19.616,1997-06-01,Progressive Democrats
2001-01-01,40,Ireland,3.978,1.92,4.527,4.682,19.616,1997-06-01,Progressive Democrats
2002-01-01,40,Ireland,9.085,2.092,1.973,3.963,-9.982000000000001,2002-05-01,Progressive Democrats
2003-01-01,40,Ireland,9.085,2.092,1.973,3.963,-9.982000000000001,2002-05-01,Progressive Democrats
2004-01-01,40,Ireland,9.085,2.092,1.973,3.963,-9.982000000000001,2002-05-01,Progressive Democrats
2005-01-01,40,Ireland,9.085,2.092,1.973,3.963,-9.982000000000001,2002-05-01,Progressive Democrats
2006-01-01,40,Ireland,9.085,2.092,1.973,3.963,-9.982000000000001,2002-05-01,Progressive Democrats
2007-01-01,40,Ireland,2.303,5.182,1.919,2.73,-6.862,2007-05-01,Progressive Democrats
2008-01-01,40,Ireland,2.303,5.182,1.919,2.73,-6.862,2007-05-01,Progressive Democrats
2009-01-01,40,Ireland,2.303,5.182,1.919,2.73,-6.862,2007-05-01,Progressive Democrats
2010-01-01,40,Ireland,2.303,5.182,1.919,2.73,-6.862,2007-05-01,Progressive Democrats
2011-01-01,40,Ireland,2.303,5.182,1.919,2.73,-6.862,2007-05-01,Progressive Democrats
2012-01-01,40,Ireland,2.303,5.182,1.919,2.73,-6.862,2007-05-01,Progressive Democrats
2013-01-01,40,Ireland,2.303,5.182,1.919,2.73,-6.862,2007-05-01,Progressive Democrats
2014-01-01,40,Ireland,2.303,5.182,1.919,2.73,-6.862,2007-05-01,Progressive Democrats
2015-01-01,40,Ireland,2.303,5.182,1.919,2.73,-6.862,2007-05-01,Progressive Democrats
2016-01-01,40,Ireland,2.303,5.182,1.919,2.73,-6.862,2007-05-01,Progressive Democrats
2017-01-01,40,Ireland,2.303,5.182,1.919,2.73,-6.862,2007-05-01,Progressive Democrats
2018-01-01,40,Ireland,2.303,5.182,1.919,2.73,-6.862,2007-05-01,Progressive Democrats
2019-01-01,40,Ireland,2.303,5.182,1.919,2.73,-6.862,2007-05-01,Progressive Democrats
2020-01-01,40,Ireland,2.303,5.182,1.919,2.73,-6.862,2007-05-01,Progressive Democrats
1948-01-01,50,Ireland,0.0,0.0,0.0,19.827,51.7,1948-02-01,Family of the Irish
1949-01-01,50,Ireland,0.0,0.0,0.0,19.827,51.7,1948-02-01,Family of the Irish
1950-01-01,50,Ireland,0.0,0.0,0.0,19.827,51.7,1948-02-01,Family of the Irish
1951-01-01,50,Ireland,0.0,0.0,1.8,25.753,33.9,1951-05-01,Family of the Irish
1952-01-01,50,Ireland,0.0,0.0,1.8,25.753,33.9,1951-05-01,Family of the Irish
1953-01-01,50,Ireland,0.0,0.0,1.8,25.753,33.9,1951-05-01,Family of the Irish
1954-01-01,50,Ireland,0.0,0.0,5.600000000000001,31.983,22.2,1954-05-01,Family of the Irish
1955-01-01,50,Ireland,0.0,0.0,5.600000000000001,31.983,22.2,1954-05-01,Family of the Irish
1956-01-01,50,Ireland,0.0,0.0,5.600000000000001,31.983,22.2,1954-05-01,Family of the Irish
1957-01-01,50,Ireland,0.0,0.0,0.0,26.625,78.40000000000002,1957-03-01,Family of the Irish
1958-01-01,50,Ireland,0.0,0.0,0.0,26.625,78.40000000000002,1957-03-01,Family of the Irish
1959-01-01,50,Ireland,0.0,0.0,0.0,26.625,78.40000000000002,1957-03-01,Family of the Irish
1960-01-01,50,Ireland,0.0,0.0,0.0,26.625,78.40000000000002,1957-03-01,Family of the Irish
1961-01-01,50,Ireland,3.4,1.2,3.4,32.018,9.1,1961-10-01,Family of the Irish
1962-01-01,50,Ireland,3.4,1.2,3.4,32.018,9.1,1961-10-01,Family of the Irish
1963-01-01,50,Ireland,3.4,1.2,3.4,32.018,9.1,1961-10-01,Family of the Irish
1964-01-01,50,Ireland,3.4,1.2,3.4,32.018,9.1,1961-10-01,Family of the Irish
1965-01-01,50,Ireland,0.9,0.2,7.3,34.081,-7.9,1965-04-01,Family of the Irish
1966-01-01,50,Ireland,0.9,0.2,7.3,34.081,-7.9,1965-04-01,Family of the Irish
1967-01-01,50,Ireland,0.9,0.2,7.3,34.081,-7.9,1965-04-01,Family of the Irish
1968-01-01,50,Ireland,0.9,0.2,7.3,34.081,-7.9,1965-04-01,Family of the Irish
1969-01-01,50,Ireland,0.0,0.0,4.8,34.099000000000004,-7.3,1969-06-01,Family of the Irish
1970-01-01,50,Ireland,0.0,0.0,4.8,34.099000000000004,-7.3,1969-06-01,Family of the Irish
1971-01-01,50,Ireland,0.0,0.0,4.8,34.099000000000004,-7.3,1969-06-01,Family of the Irish
1972-01-01,50,Ireland,0.0,0.0,4.8,34.099000000000004,-7.3,1969-06-01,Family of the Irish
1973-01-01,50,Ireland,3.4,0.0,13.5,35.081,-19.1,1973-02-01,Family of the Irish
1974-01-01,50,Ireland,3.4,0.0,13.5,35.081,-19.1,1973-02-01,Family of the Irish
1975-01-01,50,Ireland,3.4,0.0,13.5,35.081,-19.1,1973-02-01,Family of the Irish
1976-01-01,50,Ireland,3.4,0.0,13.5,35.081,-19.1,1973-02-01,Family of the Irish
1977-01-01,50,Ireland,1.2,2.8,0.6,30.49,-16.0,1977-06-01,Family of the Irish
1978-01-01,50,Ireland,1.2,2.8,0.6,30.49,-16.0,1977-06-01,Family of the Irish
1979-01-01,50,Ireland,1.2,2.8,0.6,30.49,-16.0,1977-06-01,Family of the Irish
1980-01-01,50,Ireland,1.2,2.8,0.6,30.49,-16.0,1977-06-01,Family of the Irish
1981-01-01,50,Ireland,2.5,2.5,9.1,36.455,7.4,1981-06-01,Family of the Irish
1982-01-01,50,Ireland,0.613,0.0,4.908,37.3,14.11,1982-02-01,Family of the Irish
1983-01-01,50,Ireland,0.613,0.0,4.908,37.3,14.11,1982-02-01,Family of the Irish
1984-01-01,50,Ireland,0.613,0.0,4.908,37.3,14.11,1982-02-01,Family of the Irish
1985-01-01,50,Ireland,0.613,0.0,4.908,37.3,14.11,1982-02-01,Family of the Irish
1986-01-01,50,Ireland,0.613,0.0,4.908,37.3,14.11,1982-02-01,Family of the Irish
1987-01-01,50,Ireland,0.625,7.5,2.75,27.073,-12.75,1987-02-01,Family of the Irish
1988-01-01,50,Ireland,0.625,7.5,2.75,27.073,-12.75,1987-02-01,Family of the Irish
1989-01-01,50,Ireland,11.556,2.403,1.487,29.292,-10.755,1989-06-01,Family of the Irish
1990-01-01,50,Ireland,11.556,2.403,1.487,29.292,-10.755,1989-06-01,Family of the Irish
1991-01-01,50,Ireland,11.556,2.403,1.487,29.292,-10.755,1989-06-01,Family of the Irish
1992-01-01,50,Ireland,0.0,0.5710000000000001,3.429,24.472,9.714,1992-11-01,Family of the Irish
1993-01-01,50,Ireland,0.0,0.5710000000000001,3.429,24.472,9.714,1992-11-01,Family of the Irish
1994-01-01,50,Ireland,0.0,0.5710000000000001,3.429,24.472,9.714,1992-11-01,Family of the Irish
1995-01-01,50,Ireland,0.0,0.5710000000000001,3.429,24.472,9.714,1992-11-01,Family of the Irish
1996-01-01,50,Ireland,0.0,0.5710000000000001,3.429,24.472,9.714,1992-11-01,Family of the Irish
1997-01-01,50,Ireland,6.646,0.87,3.639,27.945,8.94,1997-06-01,Family of the Irish
1998-01-01,50,Ireland,6.646,0.87,3.639,27.945,8.94,1997-06-01,Family of the Irish
1999-01-01,50,Ireland,6.646,0.87,3.639,27.945,8.94,1997-06-01,Family of the Irish
2000-01-01,50,Ireland,6.646,0.87,3.639,27.945,8.94,1997-06-01,Family of the Irish
2001-01-01,50,Ireland,6.646,0.87,3.639,27.945,8.94,1997-06-01,Family of the Irish
2002-01-01,50,Ireland,3.934,0.0,7.246,22.478,-9.317,2002-05-01,Family of the Irish
2003-01-01,50,Ireland,3.934,0.0,7.246,22.478,-9.317,2002-05-01,Family of the Irish
2004-01-01,50,Ireland,3.934,0.0,7.246,22.478,-9.317,2002-05-01,Family of the Irish
2005-01-01,50,Ireland,3.934,0.0,7.246,22.478,-9.317,2002-05-01,Family of the Irish
2006-01-01,50,Ireland,3.934,0.0,7.246,22.478,-9.317,2002-05-01,Family of the Irish
2007-01-01,50,Ireland,2.576,3.5780000000000003,1.813,27.322,-11.26,2007-05-01,Family of the Irish
2008-01-01,50,Ireland,2.576,3.5780000000000003,1.813,27.322,-11.26,2007-05-01,Family of the Irish
2009-01-01,50,Ireland,2.576,3.5780000000000003,1.813,27.322,-11.26,2007-05-01,Family of the Irish
2010-01-01,50,Ireland,2.576,3.5780000000000003,1.813,27.322,-11.26,2007-05-01,Family of the Irish
2011-01-01,50,Ireland,3.067,3.333,0.9329999999999999,36.104,0.733,2011-02-01,Family of the Irish
2012-01-01,50,Ireland,3.067,3.333,0.9329999999999999,36.104,0.733,2011-02-01,Family of the Irish
2013-01-01,50,Ireland,3.067,3.333,0.9329999999999999,36.104,0.733,2011-02-01,Family of the Irish
2014-01-01,50,Ireland,3.067,3.333,0.9329999999999999,36.104,0.733,2011-02-01,Family of the Irish
2015-01-01,50,Ireland,3.067,3.333,0.9329999999999999,36.104,0.733,2011-02-01,Family of the Irish
2016-01-01,50,Ireland,4.822,4.909,3.475,25.516,-18.115,2016-02-01,Family of the Irish
2017-01-01,50,Ireland,4.822,4.909,3.475,25.516,-18.115,2016-02-01,Family of the Irish
2018-01-01,50,Ireland,4.822,4.909,3.475,25.516,-18.115,2016-02-01,Family of the Irish
2019-01-01,50,Ireland,4.822,4.909,3.475,25.516,-18.115,2016-02-01,Family of the Irish
2020-01-01,50,Ireland,4.822,4.909,3.475,25.516,-18.115,2016-02-01,Family of the Irish
1982-01-01,50,Ireland,0.0,0.0,6.832000000000002,39.218,16.149,1982-11-01,Family of the Irish
1948-01-01,60,Ireland,0.0,0.0,4.1,41.854,-11.6,1948-02-01,Soldiers of Destiny
1949-01-01,60,Ireland,0.0,0.0,4.1,41.854,-11.6,1948-02-01,Soldiers of Destiny
1950-01-01,60,Ireland,0.0,0.0,4.1,41.854,-11.6,1948-02-01,Soldiers of Destiny
1951-01-01,60,Ireland,0.0,5.7,0.0,46.277,-6.5,1951-05-01,Soldiers of Destiny
1952-01-01,60,Ireland,0.0,5.7,0.0,46.277,-6.5,1951-05-01,Soldiers of Destiny
1953-01-01,60,Ireland,0.0,5.7,0.0,46.277,-6.5,1951-05-01,Soldiers of Destiny
1954-01-01,60,Ireland,0.0,0.6,2.4,43.361,19.8,1954-05-01,Soldiers of Destiny
1955-01-01,60,Ireland,0.0,0.6,2.4,43.361,19.8,1954-05-01,Soldiers of Destiny
1956-01-01,60,Ireland,0.0,0.6,2.4,43.361,19.8,1954-05-01,Soldiers of Destiny
1957-01-01,60,Ireland,0.0,0.0,0.0,48.328,30.3,1957-03-01,Soldiers of Destiny
1958-01-01,60,Ireland,0.0,0.0,0.0,48.328,30.3,1957-03-01,Soldiers of Destiny
1959-01-01,60,Ireland,0.0,0.0,0.0,48.328,30.3,1957-03-01,Soldiers of Destiny
1960-01-01,60,Ireland,0.0,0.0,0.0,48.328,30.3,1957-03-01,Soldiers of Destiny
