index,parfam,countryname,environ,culture,equality,pervote,rile,electionDate,partyname
2014-01-01,30,Cyprus,9.057,0.377,3.019,32.669000000000004,-19.245,2011-05-01,Progressive Party of the Working People
2015-01-01,30,Cyprus,9.057,0.377,3.019,32.669000000000004,-19.245,2011-05-01,Progressive Party of the Working People
2016-01-01,30,Cyprus,0.0,2.235,14.153,25.671,-26.071,2016-05-01,Progressive Party of the Working People
2017-01-01,30,Cyprus,0.0,2.235,14.153,25.671,-26.071,2016-05-01,Progressive Party of the Working People
2018-01-01,30,Cyprus,0.0,2.235,14.153,25.671,-26.071,2016-05-01,Progressive Party of the Working People
2019-01-01,30,Cyprus,0.0,2.235,14.153,25.671,-26.071,2016-05-01,Progressive Party of the Working People
2020-01-01,30,Cyprus,0.0,2.235,14.153,25.671,-26.071,2016-05-01,Progressive Party of the Working People
1996-01-01,30,Cyprus,13.308,7.612,3.998,8.13,-11.61,1996-05-01,United Democratic Union of Cyprus
2001-01-01,30,Cyprus,8.901,17.319000000000006,4.075,6.61,-17.426,2001-05-01,United Democratic Union of Cyprus
2006-01-01,30,Cyprus,4.427,9.549,8.767000000000001,8.913,-19.097,2006-05-01,United Democratic Union of Cyprus
2011-01-01,30,Cyprus,4.367,0.873,10.48,8.926,4.367,2011-05-01,United Democratic Union of Cyprus
2016-01-01,30,Cyprus,0.0,0.0,2.02,6.185,-15.152,2016-05-01,United Democratic Union of Cyprus
2016-01-01,30,Cyprus,0.0,0.0,1.741,6.009,-8.897,2016-05-01,Citizens' Alliance
1996-01-01,40,Cyprus,1.266,6.9620000000000015,6.329,,20.886,1996-05-01,Liberal Party
1997-01-01,40,Cyprus,1.266,6.9620000000000015,6.329,,20.886,1996-05-01,Liberal Party
1998-01-01,40,Cyprus,1.266,6.9620000000000015,6.329,,20.886,1996-05-01,Liberal Party
1999-01-01,40,Cyprus,1.266,6.9620000000000015,6.329,,20.886,1996-05-01,Liberal Party
2000-01-01,40,Cyprus,1.266,6.9620000000000015,6.329,,20.886,1996-05-01,Liberal Party
2001-01-01,40,Cyprus,3.791,10.524,3.342,15.05,-8.878,2001-05-01,Democratic Party
2002-01-01,40,Cyprus,3.791,10.524,3.342,15.05,-8.878,2001-05-01,Democratic Party
2003-01-01,40,Cyprus,3.791,10.524,3.342,15.05,-8.878,2001-05-01,Democratic Party
2004-01-01,40,Cyprus,3.791,10.524,3.342,15.05,-8.878,2001-05-01,Democratic Party
2005-01-01,40,Cyprus,3.791,10.524,3.342,15.05,-8.878,2001-05-01,Democratic Party
2006-01-01,40,Cyprus,0.0,0.0,11.236,17.92,40.449,2006-05-01,Democratic Party
2007-01-01,40,Cyprus,0.0,0.0,11.236,17.92,40.449,2006-05-01,Democratic Party
2008-01-01,40,Cyprus,0.0,0.0,11.236,17.92,40.449,2006-05-01,Democratic Party
2009-01-01,40,Cyprus,0.0,0.0,11.236,17.92,40.449,2006-05-01,Democratic Party
2010-01-01,40,Cyprus,0.0,0.0,11.236,17.92,40.449,2006-05-01,Democratic Party
2011-01-01,40,Cyprus,0.0,2.564,7.692,15.76,11.795,2011-05-01,Democratic Party
2012-01-01,40,Cyprus,0.0,2.564,7.692,15.76,11.795,2011-05-01,Democratic Party
2013-01-01,40,Cyprus,0.0,2.564,7.692,15.76,11.795,2011-05-01,Democratic Party
2014-01-01,40,Cyprus,0.0,2.564,7.692,15.76,11.795,2011-05-01,Democratic Party
2015-01-01,40,Cyprus,0.0,2.564,7.692,15.76,11.795,2011-05-01,Democratic Party
2016-01-01,40,Cyprus,5.385,2.3080000000000003,3.846,14.492,3.846,2016-05-01,Democratic Party
2017-01-01,40,Cyprus,5.385,2.3080000000000003,3.846,14.492,3.846,2016-05-01,Democratic Party
2018-01-01,40,Cyprus,5.385,2.3080000000000003,3.846,14.492,3.846,2016-05-01,Democratic Party
2019-01-01,40,Cyprus,5.385,2.3080000000000003,3.846,14.492,3.846,2016-05-01,Democratic Party
2020-01-01,40,Cyprus,5.385,2.3080000000000003,3.846,14.492,3.846,2016-05-01,Democratic Party
1996-01-01,40,Cyprus,4.701000000000001,5.372999999999998,4.1789999999999985,16.43,0.075,1996-05-01,Democratic Party
1996-01-01,40,Cyprus,5.307,5.66,1.533,3.69,4.245,1996-05-01,Free Democrats Movement
2006-01-01,40,Cyprus,6.925,7.572,5.54,5.746,6.832999999999998,2006-05-01,European Party
2011-01-01,40,Cyprus,0.556,1.111,5.556,3.883,9.443999999999999,2011-05-01,European Party
2016-01-01,60,Cyprus,0.6729999999999999,1.347,5.051,5.2429999999999986,4.714,2016-05-01,Solidarity Movement
2017-01-01,60,Cyprus,0.6729999999999999,1.347,5.051,5.2429999999999986,4.714,2016-05-01,Solidarity Movement
2018-01-01,60,Cyprus,0.6729999999999999,1.347,5.051,5.2429999999999986,4.714,2016-05-01,Solidarity Movement
2019-01-01,60,Cyprus,0.6729999999999999,1.347,5.051,5.2429999999999986,4.714,2016-05-01,Solidarity Movement
2020-01-01,60,Cyprus,0.6729999999999999,1.347,5.051,5.2429999999999986,4.714,2016-05-01,Solidarity Movement
1996-01-01,70,Cyprus,8.342,5.309,3.359,34.47,-4.334000000000001,1996-05-01,Democratic Coalition
1997-01-01,70,Cyprus,8.342,5.309,3.359,34.47,-4.334000000000001,1996-05-01,Democratic Coalition
1998-01-01,70,Cyprus,8.342,5.309,3.359,34.47,-4.334000000000001,1996-05-01,Democratic Coalition
1999-01-01,70,Cyprus,8.342,5.309,3.359,34.47,-4.334000000000001,1996-05-01,Democratic Coalition
2000-01-01,70,Cyprus,8.342,5.309,3.359,34.47,-4.334000000000001,1996-05-01,Democratic Coalition
2001-01-01,70,Cyprus,10.542,4.875,2.438,34.48,-6.7029999999999985,2001-05-01,Democratic Coalition
2002-01-01,70,Cyprus,10.542,4.875,2.438,34.48,-6.7029999999999985,2001-05-01,Democratic Coalition
2003-01-01,70,Cyprus,10.542,4.875,2.438,34.48,-6.7029999999999985,2001-05-01,Democratic Coalition
2004-01-01,70,Cyprus,10.542,4.875,2.438,34.48,-6.7029999999999985,2001-05-01,Democratic Coalition
2005-01-01,70,Cyprus,10.542,4.875,2.438,34.48,-6.7029999999999985,2001-05-01,Democratic Coalition
2006-01-01,70,Cyprus,3.664,4.436,3.472,30.344,-6.365,2006-05-01,Democratic Coalition
2007-01-01,70,Cyprus,3.664,4.436,3.472,30.344,-6.365,2006-05-01,Democratic Coalition
2008-01-01,70,Cyprus,3.664,4.436,3.472,30.344,-6.365,2006-05-01,Democratic Coalition
2009-01-01,70,Cyprus,3.664,4.436,3.472,30.344,-6.365,2006-05-01,Democratic Coalition
2010-01-01,70,Cyprus,3.664,4.436,3.472,30.344,-6.365,2006-05-01,Democratic Coalition
2011-01-01,70,Cyprus,0.0,0.0,1.205,34.278,20.482,2011-05-01,Democratic Coalition
2012-01-01,70,Cyprus,0.0,0.0,1.205,34.278,20.482,2011-05-01,Democratic Coalition
2013-01-01,70,Cyprus,0.0,0.0,1.205,34.278,20.482,2011-05-01,Democratic Coalition
2014-01-01,70,Cyprus,0.0,0.0,1.205,34.278,20.482,2011-05-01,Democratic Coalition
2015-01-01,70,Cyprus,0.0,0.0,1.205,34.278,20.482,2011-05-01,Democratic Coalition
2016-01-01,70,Cyprus,0.0,0.7609999999999999,3.469,30.685,20.389,2016-05-01,Democratic Coalition
2017-01-01,70,Cyprus,0.0,0.7609999999999999,3.469,30.685,20.389,2016-05-01,Democratic Coalition
2018-01-01,70,Cyprus,0.0,0.7609999999999999,3.469,30.685,20.389,2016-05-01,Democratic Coalition
2019-01-01,70,Cyprus,0.0,0.7609999999999999,3.469,30.685,20.389,2016-05-01,Democratic Coalition
2020-01-01,70,Cyprus,0.0,0.7609999999999999,3.469,30.685,20.389,2016-05-01,Democratic Coalition
2016-01-01,70,Cyprus,0.0,0.0,0.0,3.711,8.163,2016-05-01,National Popular Front
